created_at,favorite_count,id,in_reply_to_status_id,in_reply_to_user_id,retweet_count,retweeted,text,truncated,user.id,user.screen_name
Fri Jun 15 15:47:57 +0000 2018,0,1007650931263995904,,,1,False,RT @GEHLibrary: David Low on continuous improvement  #HLG2018,False,254146587,imrana_g
Fri Jun 15 15:47:55 +0000 2018,0,1007650921017376768,,,1,False,"RT @sarahstones21: #HLG2018 David Low talks chemicals, explosions, explosions and purple substances 😁 aka Harry Potter!!",False,254146587,imrana_g
Fri Jun 15 15:47:53 +0000 2018,0,1007650911227965440,,,3,False,"RT @KatieeLib: And finally... Luke Stevens-Burt from @CILIPinfo on FED-IP, health and care #informatics and connecting professional bodies…",False,254146587,imrana_g
Fri Jun 15 15:47:48 +0000 2018,0,1007650890852044800,,,2,False,"RT @librarymoomin: Well, my very 1st @CILIPHLG has come to an end; you’ve been excellent, very friendly &amp; informative. Given me some helpfu…",False,254146587,imrana_g
Fri Jun 15 15:47:20 +0000 2018,0,1007650774426497024,,,2,False,RT @hflicence: Roxanne Hart on problems of clarifying lit search requests over email - use of request form structured around SBAR communica…,False,254146587,imrana_g
Fri Jun 15 15:47:16 +0000 2018,0,1007650757540270080,,,1,False,RT @UKMedLibs: Just FYI the #ukmedlibs chat/session for #HLG2018 was only half an hour long!,False,254146587,imrana_g
Fri Jun 15 15:47:13 +0000 2018,0,1007650743313104898,,,3,False,RT @MariaJGrant: @EmilyHHurt @asrmcloughlin recommend reading @VirginiaPrimary ”Formalized Curiosity: Reflecting on the Librarian Practitio…,False,254146587,imrana_g
Fri Jun 15 15:47:06 +0000 2018,0,1007650713642655744,,,3,False,"RT @helse28: Imposter syndrome defined as ""feeling like a chicken on stilts, surrounded by flamingos"". Does this put you off starting a pro…",False,254146587,imrana_g
Fri Jun 15 15:47:01 +0000 2018,0,1007650696089493504,,,1,False,"RT @jillbuckland: Feeling forlorn...I seem to have left my book at Keele after #hlg2018. Kindle app not working and a long train journey, s…",False,254146587,imrana_g
Fri Jun 15 15:46:33 +0000 2018,0,1007650578959339521,,,1,False,"RT @EmilyHHurt: This is a link to our project, the Research Engagement Programme: https://t.co/eLOhHEkNEf. You'll find all the documents as…",False,254146587,imrana_g
Fri Jun 15 15:46:31 +0000 2018,0,1007650567999688704,,,1,False,RT @JamesPjcjames: Difficult to measure confidence! #HLG2018 @EmilyHHurt,False,254146587,imrana_g
Fri Jun 15 15:46:28 +0000 2018,0,1007650555907493888,,,6,False,"RT @RuthCarlyle: Professional registration with @CILIPinfo is first step to FEDIP membership with revalidation in past 12 months, evidence…",False,254146587,imrana_g
Fri Jun 15 15:46:25 +0000 2018,0,1007650544465391619,,,1,False,RT @GEHLibrary: Categorisation of different levels of searches with different times. This led to more higher quality searches. #HLG2018,False,254146587,imrana_g
Fri Jun 15 15:46:22 +0000 2018,0,1007650532931067906,,,1,False,RT @RuthCarlyle: Introduction from @LukeSB81 to the FEDIP postnominals #HLG2018 https://t.co/UsKLUg7pZj,False,254146587,imrana_g
Fri Jun 15 15:46:20 +0000 2018,0,1007650524194312192,,,3,False,"RT @EmilyHHurt: The all important funding for your research! There's grants available from ILG: https://t.co/5Qdn0UqWnQ, LIRG: https://t.co…",False,254146587,imrana_g
Fri Jun 15 15:46:18 +0000 2018,0,1007650514312548353,,,1,False,RT @KatieeLib: Sorry to duck out of final #HLG2018 talk to catch a train! Thanks to all the speakers for such interesting sessions 👏🏻,False,254146587,imrana_g
Fri Jun 15 15:46:14 +0000 2018,0,1007650498550353920,,,3,False,RT @TraceyPratchett: Using SBAR to keep the rich background details about the request and evidence provided creates a knowledge asset for t…,False,254146587,imrana_g
Fri Jun 15 15:46:13 +0000 2018,0,1007650491873005569,,,2,False,RT @GEHLibrary: Standardise terminology on intranet simplified pages #HLG2018,False,254146587,imrana_g
Fri Jun 15 15:46:10 +0000 2018,0,1007650478677745664,,,1,False,"RT @TraceyPratchett: Now Siobshn talking about using SBAR for clinical searches, from a basic request to providing lots of contextual infor…",False,254146587,imrana_g
Fri Jun 15 15:46:06 +0000 2018,0,1007650462923919360,,,2,False,RT @iroberger: I pithy ye all sitting in the halls of Keele University when you could take part in the debate from the sunny meadow #ukmedl…,False,254146587,imrana_g
Fri Jun 15 15:46:02 +0000 2018,1,1007650445421170688,,,1,False,Fantastic end of day session presenting on SBAR for evidence searches with @roxannehartq Great to see people still… https://t.co/3eyfKEg4M9,True,2474129222,musgrovesompar
Fri Jun 15 15:45:47 +0000 2018,0,1007650385769779202,,,2,False,"RT @katelomax: Damn, think I left a notebook at #HLG2018 , if anyone happens to see it in rm2 or near the hlg stand",False,254146587,imrana_g
Fri Jun 15 15:45:34 +0000 2018,0,1007650327842164736,,,2,False,RT @Lifuinthelib: Great work! Fab results! @JamesPcjamed @pipdivall #HLG2018 @DHFTLibrary https://t.co/7zxaBiJWFK,False,254146587,imrana_g
Fri Jun 15 15:45:30 +0000 2018,0,1007650311329275905,,,4,False,"RT @RuthCarlyle: If we don’t get involved in FEDIP, we may get left behind #HLG2018 @LukeSB81 https://t.co/krD5fJnpkf",False,254146587,imrana_g
Fri Jun 15 15:45:25 +0000 2018,0,1007650291033001985,,,2,False,RT @ilk21: Lovely time at #hlg2018 - lots of good sessions &amp; ideas and all in very good company. Missing you already.,False,254146587,imrana_g
Fri Jun 15 15:45:21 +0000 2018,0,1007650276852011008,,,1,False,RT @western4uk: Starting research #HLG2018 cool session @EmilyHHurt https://t.co/pP6BlNRUdw,False,254146587,imrana_g
Fri Jun 15 15:45:19 +0000 2018,0,1007650266336940032,,,4,False,RT @natashaswork: We’ve almost reached the end of #HLG2018. Thank you again to @YOHHLNet for providing the bursary to enable me to attend.…,False,254146587,imrana_g
Fri Jun 15 15:45:16 +0000 2018,0,1007650254139854849,,,1,False,RT @CILIPHLG: @librarymoomin We're glad you've enjoyed it. Let us know where you'd like #HLG2018 to be...,False,254146587,imrana_g
Fri Jun 15 15:45:12 +0000 2018,0,1007650239178854401,,,1,False,RT @helse28: Forget the money tree. You may need a money forest to conduct research. @EmilyHHurt &amp; Alison McLoughlin advise that funding op…,False,254146587,imrana_g
Fri Jun 15 15:45:09 +0000 2018,13,1007650225505349632,,,2,False,Very excited to be given the opportunity to share our journey to Skype and Cloud Technology twice today at the Heal… https://t.co/d0CzZCgQ0x,True,895328859494780930,TorieOHiggins
Fri Jun 15 15:45:07 +0000 2018,0,1007650217309671424,,,3,False,"RT @libs4nurs: If anyone would like to write up their experience of #HLG2018 for HLG Nursing Bulletin, drop @hammerslibrary a line...",False,254146587,imrana_g
Fri Jun 15 15:45:01 +0000 2018,0,1007650189652496385,,,1,False,"RT @ClaireRosaC: Have made it to the end!! Have caught up with some familiar faces and made some great new contacts
 A great first conferen…",False,254146587,imrana_g
Fri Jun 15 15:44:51 +0000 2018,0,1007650151115182081,,,1,False,RT @Librarian1703: Brilliant session on undertaking research! I'm going to be a shouty chicken. 🐔🤣 @EmilyHHurt #HLG2018 https://t.co/qXq7HC…,False,254146587,imrana_g
Fri Jun 15 15:44:46 +0000 2018,0,1007650130185654273,,,3,False,"RT @yiwen_h: #HLG2018 Thank you so much @CILIPHLG for the bursary which allowed me to attend the conference. I learned so much, met many in…",False,254146587,imrana_g
Fri Jun 15 15:44:33 +0000 2018,0,1007650074485231617,,,14,False,RT @LeicPatientLib: Results of national clinical librarian impact study - Nearly 80% of respondents perceived a positive impact on patient…,False,254146587,imrana_g
Fri Jun 15 15:44:26 +0000 2018,0,1007650043350933504,,,10,False,RT @NickPoole1: Great overview from @SueLaceybryant @GoswamiLouise at #HLG2018 about the conversations which #AMillionDecisions is enabling…,False,254146587,imrana_g
Fri Jun 15 15:44:15 +0000 2018,28,1007649998761353216,,,3,False,"#HLG2018 Thank you so much @CILIPHLG for the bursary which allowed me to attend the conference. I learned so much,… https://t.co/ycp391llhr",True,477672968,yiwen_h
Fri Jun 15 15:44:14 +0000 2018,0,1007649993145110528,,,53,False,RT @NickPoole1: Hi @Jeremy_Hunt we'd love to share with you how #librarians &amp; knowledge specialists are helping @NHSEngland go from 1m evid…,False,254146587,imrana_g
Fri Jun 15 15:44:11 +0000 2018,0,1007649981958967296,,,3,False,RT @RuthCarlyle: Information science aspect of health librarian roles core to FEDIP health and care informatics definition @LukeSB81 #HLG20…,False,254146587,imrana_g
Fri Jun 15 15:44:07 +0000 2018,0,1007649964821024768,,,5,False,RT @CILIPHLG: ‘Good Health makes life better’ @LibrariandyW #HLG2018,False,254146587,imrana_g
Fri Jun 15 15:44:04 +0000 2018,0,1007649953315991559,,,3,False,RT @EmilyHHurt: Lots of idea generation going on in our #HLG2018 session on overcoming barriers to beginning research 🙂💪❤️ https://t.co/WJZ…,False,254146587,imrana_g
Fri Jun 15 15:43:59 +0000 2018,0,1007649932600336385,,,7,False,RT @mintyminns: ‘Libraryness’- not in any dictionary but we all know the impact it can have. #HLG2018,False,254146587,imrana_g
Fri Jun 15 15:43:54 +0000 2018,0,1007649911553347584,,,4,False,"RT @helse28: Engaging Libraries: public engagement on health and wellbeing is the topic this morning at #HLG2018. Rachel Heydecker, Policy…",False,254146587,imrana_g
Fri Jun 15 15:43:52 +0000 2018,0,1007649900555833345,,,13,False,RT @yiwen_h: #HLG2018 over 30% of enquiries received by clinical librarians happens face to face at/before/after meetings! So important to…,False,254146587,imrana_g
Fri Jun 15 15:43:45 +0000 2018,0,1007649871145459714,,,3,False,RT @MariaJSimoes: Creating a toolkit for Health Information Week 2018: the report shows that last year’s campaign was a success - @LCH_Libr…,False,254146587,imrana_g
Fri Jun 15 15:43:41 +0000 2018,0,1007649856054284289,,,9,False,RT @TraceyPratchett: inspiring stories from @LibrariandyW and Rachel Hedecker about library projects supporting health and well being as pa…,False,254146587,imrana_g
Fri Jun 15 15:43:38 +0000 2018,0,1007649845044269056,,,3,False,RT @BristleBoy: Roxy @roxannehartq doing a first class job of selling the importance of librarians embedded within quality improvement in t…,False,254146587,imrana_g
Fri Jun 15 15:43:34 +0000 2018,0,1007649828325740546,,,7,False,"RT @KatieeLib: “Working with groups, rather than working for groups” and “Libraryness” at the heart of #EngagingLibs projects and what make…",False,254146587,imrana_g
Fri Jun 15 15:43:25 +0000 2018,0,1007649787460636672,,,3,False,"RT @EmilyHHurt: Someone just left a phone with a fantastic Pokémon cover in the fishbowl session, I've passed it on to Lesley from @CILIPHL…",False,254146587,imrana_g
Fri Jun 15 15:43:08 +0000 2018,0,1007649718715994112,,,4,False,"RT @tomroper: #HLG2018 Next, use social card templates in NHS organisations. Applicable outside NHS too. @SueLaceybryant says climate has c…",False,254146587,imrana_g
Fri Jun 15 15:43:04 +0000 2018,0,1007649702224056321,,,4,False,"RT @iroberger: @UKMedLibs thanks for organizing and leading the debates @UKMedLibs I have certainly leared a lot through them, plus the cha…",False,254146587,imrana_g
Fri Jun 15 15:42:56 +0000 2018,0,1007649666060767232,,,5,False,"RT @sarahgardnerdbh: Don't forget to vote for your favourite poster at #HLG2018, like this one 'ere from@dbhlib! We have copies available t…",False,254146587,imrana_g
Fri Jun 15 15:42:33 +0000 2018,0,1007649571978338304,,,8,False,RT @NickPoole1: Getting underway with day 2 at #HLG2018 introduced by @CILIPHLG Co-chair Sarah Hennessey. Wonderful to be here for @SueLace…,False,254146587,imrana_g
Fri Jun 15 15:42:23 +0000 2018,0,1007649528139472902,,,7,False,RT @RuthCarlyle: You just need one phrase in an Act or policy from which to hang your work: Health and Social Care Act 2012 responsibility…,False,254146587,imrana_g
Fri Jun 15 15:42:20 +0000 2018,0,1007649516424753152,,,11,False,"RT @NickPoole1: When we devised #AMillionDecisions, the @NHSEngland were supporting 1m evidence-based decisions every 36 hours. Now it is t…",False,254146587,imrana_g
Fri Jun 15 15:42:14 +0000 2018,5,1007649489832828928,,,1,False,Brilliant session on undertaking research! I'm going to be a shouty chicken. 🐔🤣 @EmilyHHurt #HLG2018 https://t.co/qXq7HCUHr6,False,1006872382752149504,Librarian1703
Fri Jun 15 15:41:48 +0000 2018,7,1007649380772532225,,,1,False,"Have made it to the end!! Have caught up with some familiar faces and made some great new contacts
 A great first c… https://t.co/l7sa1tGpEE",True,2216539285,ClaireRosaC
Fri Jun 15 15:40:32 +0000 2018,0,1007649063599210498,,,3,False,RT @TraceyPratchett: Using SBAR to keep the rich background details about the request and evidence provided creates a knowledge asset for t…,False,2474129222,musgrovesompar
Fri Jun 15 15:39:07 +0000 2018,0,1007648706886295553,,,3,False,"If anyone would like to write up their experience of #HLG2018 for HLG Nursing Bulletin, drop @hammerslibrary a line...",False,93244561,libs4nurs
Fri Jun 15 15:38:35 +0000 2018,0,1007648570735038464,,,3,False,RT @mintyminns: @HeatherBake @CILIPHLG @roxannehartq My team have also recently moved to the Quality department -we are the evidence team w…,False,905443935857909760,roxannehartq
Fri Jun 15 15:37:51 +0000 2018,0,1007648389088063493,,,4,False,RT @natashaswork: We’ve almost reached the end of #HLG2018. Thank you again to @YOHHLNet for providing the bursary to enable me to attend.…,False,2494400588,janetsampson33
Fri Jun 15 15:37:36 +0000 2018,0,1007648326853038080,,,3,False,RT @TraceyPratchett: Using SBAR to keep the rich background details about the request and evidence provided creates a knowledge asset for t…,False,905443935857909760,roxannehartq
Fri Jun 15 15:37:21 +0000 2018,2,1007648261681876992,,,1,False,Forget the money tree. You may need a money forest to conduct research. @EmilyHHurt &amp; Alison McLoughlin advise that… https://t.co/jIRp6LsflY,True,910098351462461440,helse28
Fri Jun 15 15:36:35 +0000 2018,0,1007648067741511680,,,4,False,RT @natashaswork: We’ve almost reached the end of #HLG2018. Thank you again to @YOHHLNet for providing the bursary to enable me to attend.…,False,899622189103796224,YOHHLNet
Fri Jun 15 15:36:35 +0000 2018,0,1007648067645067264,,,4,False,RT @natashaswork: We’ve almost reached the end of #HLG2018. Thank you again to @YOHHLNet for providing the bursary to enable me to attend.…,False,376410212,CILIPHLG
Fri Jun 15 15:36:10 +0000 2018,1,1007647962879668231,1007641029904949248,189557354,1,False,@librarymoomin We're glad you've enjoyed it. Let us know where you'd like #HLG2018 to be...,False,376410212,CILIPHLG
Fri Jun 15 15:35:34 +0000 2018,11,1007647811356315650,,,4,False,We’ve almost reached the end of #HLG2018. Thank you again to @YOHHLNet for providing the bursary to enable me to at… https://t.co/TbOzMEOYE5,True,807943372216369152,natashaswork
Fri Jun 15 15:34:11 +0000 2018,0,1007647463635914753,,,2,False,"RT @yiwen_h: #HLG2018 if you don't have anyone to share your searches with, try the PRESS forum or Knowledge Share",False,65003556,benjohnskinner
Fri Jun 15 15:33:39 +0000 2018,10,1007647329820774400,,,1,False,Starting research #HLG2018 cool session @EmilyHHurt https://t.co/pP6BlNRUdw,False,4839151,western4uk
Fri Jun 15 15:33:21 +0000 2018,0,1007647256340848648,,,1,False,RT @hflicence: Rachel Playforth talking about checklist developed from PRESS to peer review literature searches sounds very useful to devel…,False,65003556,benjohnskinner
Fri Jun 15 15:33:13 +0000 2018,0,1007647220324323328,,,2,False,RT @ilk21: Lovely time at #hlg2018 - lots of good sessions &amp; ideas and all in very good company. Missing you already.,False,376410212,CILIPHLG
Fri Jun 15 15:32:27 +0000 2018,0,1007647030695653378,,,2,False,RT @EmilyHHurt: Rachel Playforth talking about adapting PRESS to peer review search strategies https://t.co/IuP1DKMFv0 #HLG2018,False,65003556,benjohnskinner
Fri Jun 15 15:31:46 +0000 2018,0,1007646854924918784,,,14,False,RT @LeicPatientLib: Results of national clinical librarian impact study - Nearly 80% of respondents perceived a positive impact on patient…,False,3355534132,JamesPjcjames
Fri Jun 15 15:31:30 +0000 2018,0,1007646790299148288,,,2,False,RT @DebsL72: Next up learning about mergers with Manchester team. Looking forward to hearing about their experiences  - could be very usefu…,False,65003556,benjohnskinner
Fri Jun 15 15:29:12 +0000 2018,9,1007646212105883650,,,2,False,Lovely time at #hlg2018 - lots of good sessions &amp; ideas and all in very good company. Missing you already.,False,14386229,ilk21
Fri Jun 15 15:28:46 +0000 2018,0,1007646102517108736,,,2,False,RT @iroberger: I pithy ye all sitting in the halls of Keele University when you could take part in the debate from the sunny meadow #ukmedl…,False,19901701,samanthaclare
Fri Jun 15 15:26:59 +0000 2018,5,1007645652854149122,,,4,False,"If we don’t get involved in FEDIP, we may get left behind #HLG2018 @LukeSB81 https://t.co/krD5fJnpkf",False,479349789,RuthCarlyle
Fri Jun 15 15:26:56 +0000 2018,7,1007645639176572928,,,2,False,Great work! Fab results! @JamesPcjamed @pipdivall #HLG2018 @DHFTLibrary https://t.co/7zxaBiJWFK,False,2807356444,Lifuinthelib
Fri Jun 15 15:26:35 +0000 2018,1,1007645552358711298,,,2,False,"Damn, think I left a notebook at #HLG2018 , if anyone happens to see it in rm2 or near the hlg stand",False,51700474,katelomax
Fri Jun 15 15:26:13 +0000 2018,9,1007645458938949633,,,2,False,I pithy ye all sitting in the halls of Keele University when you could take part in the debate from the sunny meado… https://t.co/cJtOoHZ1AK,True,54335361,iroberger
Fri Jun 15 15:25:45 +0000 2018,0,1007645341838168064,,,1,False,"Now Siobshn talking about using SBAR for clinical searches, from a basic request to providing lots of contextual in… https://t.co/qe1lbkRRFs",True,432313593,TraceyPratchett
Fri Jun 15 15:25:25 +0000 2018,0,1007645259826958338,,,2,False,RT @GEHLibrary: Standardise terminology on intranet simplified pages #HLG2018,False,20428039,DebsL72
Fri Jun 15 15:24:58 +0000 2018,0,1007645143585968129,,,2,False,Standardise terminology on intranet simplified pages #HLG2018,False,219600151,GEHLibrary
Fri Jun 15 15:24:28 +0000 2018,0,1007645020495794176,,,53,False,RT @NickPoole1: Hi @Jeremy_Hunt we'd love to share with you how #librarians &amp; knowledge specialists are helping @NHSEngland go from 1m evid…,False,2494400588,janetsampson33
Fri Jun 15 15:22:08 +0000 2018,7,1007644431598739456,,,3,False,Using SBAR to keep the rich background details about the request and evidence provided creates a knowledge asset fo… https://t.co/if9Zu8i0hm,True,432313593,TraceyPratchett
Fri Jun 15 15:21:35 +0000 2018,3,1007644295090892800,,,1,False,Sorry to duck out of final #HLG2018 talk to catch a train! Thanks to all the speakers for such interesting sessions 👏🏻,False,707500560891715584,KatieeLib
Fri Jun 15 15:20:58 +0000 2018,0,1007644136890142720,,,5,False,RT @CILIPHLG: Keynote from @LibrariandyW and @Rachel_CUKT on engaging libraries  #HLG2018 https://t.co/VT2PzbiB9u,False,169914999,VickieLibrarian
Fri Jun 15 15:20:46 +0000 2018,0,1007644089917952000,,,0,False,those FED-IP postnominals look rather a mouthful!! #HLG2018,False,19901701,samanthaclare
Fri Jun 15 15:20:20 +0000 2018,0,1007643980589424640,,,8,False,RT @Lynnebrarian: Want people to listen to how amazing you are? Find a library champion! #HLG2018 https://t.co/2GE5Ye84sq,False,523712786,JulieEskins
Fri Jun 15 15:20:06 +0000 2018,6,1007643920057163776,,,3,False,"The all important funding for your research! There's grants available from ILG: https://t.co/5Qdn0UqWnQ, LIRG:… https://t.co/peVKj0tENE",True,1566656365,EmilyHHurt
Fri Jun 15 15:19:54 +0000 2018,2,1007643871365525504,,,1,False,Introduction from @LukeSB81 to the FEDIP postnominals #HLG2018 https://t.co/UsKLUg7pZj,False,479349789,RuthCarlyle
Fri Jun 15 15:19:39 +0000 2018,0,1007643809495298048,,,3,False,"RT @helse28: Imposter syndrome defined as ""feeling like a chicken on stilts, surrounded by flamingos"". Does this put you off starting a pro…",False,528904998,MariaJSimoes
Fri Jun 15 15:19:33 +0000 2018,1,1007643782475583488,,,1,False,"Just in case anyone was wondering, #FedIP = Federation of Informatics Professionals #HLG2018",False,61754567,hammerslibrary
Fri Jun 15 15:18:57 +0000 2018,0,1007643631908458499,,,1,False,Categorisation of different levels of searches with different times. This led to more higher quality searches. #HLG2018,False,219600151,GEHLibrary
Fri Jun 15 15:18:51 +0000 2018,0,1007643608336519168,,,8,False,RT @Healthinfoweek: Join us in a #ukmedlibs tweetchat at 8pm on Tues 19th June #HLG2018,False,839116392133705728,beccabex28
Fri Jun 15 15:18:51 +0000 2018,0,1007643604515467264,,,6,False,"RT @RuthCarlyle: Professional registration with @CILIPinfo is first step to FEDIP membership with revalidation in past 12 months, evidence…",False,899622189103796224,YOHHLNet
Fri Jun 15 15:18:43 +0000 2018,0,1007643570851991552,,,3,False,RT @RuthCarlyle: Information science aspect of health librarian roles core to FEDIP health and care informatics definition @LukeSB81 #HLG20…,False,376410212,CILIPHLG
Fri Jun 15 15:17:46 +0000 2018,0,1007643333903224832,,,4,False,RT @CILIPHLG: #ukmedlibs meets #HLG2018 presented by @tomroper @samanthaclare @Hollingtonn https://t.co/8MyaQMcs7m,False,19901701,samanthaclare
Fri Jun 15 15:17:17 +0000 2018,0,1007643212637442048,,,6,False,"RT @UKMedLibs: #ukmedlibs is good for using in revalidation, chartership, certification, and fellowship - it all counts #hlg2018",False,95464492,HeatherBake
Fri Jun 15 15:16:32 +0000 2018,0,1007643025319833601,,,7,False,"RT @MariaJSimoes: #ukmedlibs Twitter chats &amp; professional development by @tomroper: the conversation is now in the room and online, as it’s…",False,95464492,HeatherBake
Fri Jun 15 15:15:27 +0000 2018,0,1007642751809343490,,,0,False,#FedIP allows us to show our professional development in a more health related context than professional registration #HLG2018,False,61754567,hammerslibrary
Fri Jun 15 15:15:21 +0000 2018,0,1007642725871648768,,,3,False,RT @MariaJGrant: @EmilyHHurt @asrmcloughlin recommend reading @VirginiaPrimary ”Formalized Curiosity: Reflecting on the Librarian Practitio…,False,54335361,iroberger
Fri Jun 15 15:15:21 +0000 2018,6,1007642723464118272,,,6,False,"Professional registration with @CILIPinfo is first step to FEDIP membership with revalidation in past 12 months, ev… https://t.co/mcpc3OCY9y",True,479349789,RuthCarlyle
Fri Jun 15 15:15:08 +0000 2018,1,1007642671022829568,,,1,False,Difficult to measure confidence! #HLG2018 @EmilyHHurt,False,3355534132,JamesPjcjames
Fri Jun 15 15:15:08 +0000 2018,8,1007642669676457984,,,1,False,"This is a link to our project, the Research Engagement Programme: https://t.co/eLOhHEkNEf. You'll find all the docu… https://t.co/MVwOfmT1gC",True,1566656365,EmilyHHurt
Fri Jun 15 15:15:05 +0000 2018,0,1007642657882017793,,,1,False,"Feeling forlorn...I seem to have left my book at Keele after #hlg2018. Kindle app not working and a long train journey, sigh...",False,20772158,jillbuckland
Fri Jun 15 15:13:23 +0000 2018,0,1007642229048053760,,,0,False,what a picture! :-) #hlg2018 https://t.co/zjyJBB8DEF,False,19901701,samanthaclare
Fri Jun 15 15:12:37 +0000 2018,0,1007642036898590721,,,2,False,RT @librarymoomin: Just wrapped up my first #KnowledgeCafe discussing the use of #SocialMedia to promote our #LibraryServices which has giv…,False,41799271,emmaaldrich
Fri Jun 15 15:12:32 +0000 2018,0,1007642016921083905,,,0,False,What you need to get on #FedIP #HLG2018 https://t.co/8wntLkPpQD,False,61754567,hammerslibrary
Fri Jun 15 15:12:30 +0000 2018,21,1007642009794998272,,,3,False,"Imposter syndrome defined as ""feeling like a chicken on stilts, surrounded by flamingos"". Does this put you off sta… https://t.co/mHG8o6dWvx",True,910098351462461440,helse28
Fri Jun 15 15:12:09 +0000 2018,7,1007641920695304193,,1566656365,3,False,@EmilyHHurt @asrmcloughlin recommend reading @VirginiaPrimary ”Formalized Curiosity: Reflecting on the Librarian Pr… https://t.co/Ub4o4FU7kb,True,52868515,MariaJGrant
Fri Jun 15 15:11:51 +0000 2018,0,1007641842643537922,,,5,False,RT @natashaswork: Great discussions on the pros &amp; cons of using different social media tools to promote your service #knowledgecafe #HLG201…,False,41799271,emmaaldrich
Fri Jun 15 15:11:40 +0000 2018,0,1007641796833435649,,,3,False,"RT @KatieeLib: And finally... Luke Stevens-Burt from @CILIPinfo on FED-IP, health and care #informatics and connecting professional bodies…",False,528904998,MariaJSimoes
Fri Jun 15 15:11:18 +0000 2018,0,1007641704579719168,,,5,False,RT @EmilyHHurt: If you're the kind of person who ties yourself in knots about 'getting it right' then this post from @ravishlydotcom is for…,False,1588459298,BrightonSx_LKS
Fri Jun 15 15:10:59 +0000 2018,5,1007641628390117376,,,0,False,oh flippin' 'eck - we're very visible up here @Hollingtonn !! :-) #hlg2018 https://t.co/M51PmcGE8q,False,19901701,samanthaclare
Fri Jun 15 15:09:49 +0000 2018,0,1007641333576753152,,,7,False,"RT @MariaJSimoes: #ukmedlibs Twitter chats &amp; professional development by @tomroper: the conversation is now in the room and online, as it’s…",False,1601299752,SueLaceybryant
Fri Jun 15 15:09:23 +0000 2018,1,1007641222628995073,,,1,False,Just FYI the #ukmedlibs chat/session for #HLG2018 was only half an hour long!,False,3097479712,UKMedLibs
Fri Jun 15 15:09:16 +0000 2018,4,1007641194694836225,,,2,False,Roxanne Hart on problems of clarifying lit search requests over email - use of request form structured around SBAR… https://t.co/IgIQq8XrNC,True,849363773668417536,hflicence
Fri Jun 15 15:09:01 +0000 2018,0,1007641131415494656,,,2,False,"RT @librarymoomin: Well, my very 1st @CILIPHLG has come to an end; you’ve been excellent, very friendly &amp; informative. Given me some helpfu…",False,376410212,CILIPHLG
Fri Jun 15 15:08:58 +0000 2018,4,1007641119222530048,,,3,False,Information science aspect of health librarian roles core to FEDIP health and care informatics definition @LukeSB81… https://t.co/DIJCdvIGYv,True,479349789,RuthCarlyle
Fri Jun 15 15:08:37 +0000 2018,8,1007641029904949248,,,2,False,"Well, my very 1st @CILIPHLG has come to an end; you’ve been excellent, very friendly &amp; informative. Given me some h… https://t.co/HFywPEJ9pd",True,189557354,librarymoomin
Fri Jun 15 15:08:00 +0000 2018,5,1007640874849890304,,,3,False,"And finally... Luke Stevens-Burt from @CILIPinfo on FED-IP, health and care #informatics and connecting professiona… https://t.co/stbcGkwQib",True,707500560891715584,KatieeLib
Fri Jun 15 15:07:23 +0000 2018,0,1007640720482631681,,,1,False,"#HLG2018 David Low talks chemicals, explosions, explosions and purple substances 😁 aka Harry Potter!!",False,216393889,sarahstones21
Fri Jun 15 15:06:57 +0000 2018,0,1007640609740541953,,,0,False,Levels of practitioner in #FEDIP #HLG2018 https://t.co/aWCYxrNMss,False,61754567,hammerslibrary
Fri Jun 15 15:06:45 +0000 2018,0,1007640559471808512,,,7,False,RT @Hollingtonn: Our next chat is next Tues 8pm 19/6 on Health Information Week #HiW2018  #ukmedlibs #HLG2018,False,19901701,samanthaclare
Fri Jun 15 15:05:43 +0000 2018,0,1007640300683227136,,,0,False,Health and care informatics as defined by #FEDIP #HLG2018 https://t.co/CJzlAXkxTS,False,61754567,hammerslibrary
Fri Jun 15 15:04:04 +0000 2018,0,1007639885514203136,,,1,False,David Low on continuous improvement  #HLG2018,False,219600151,GEHLibrary
Fri Jun 15 15:03:22 +0000 2018,0,1007639710443982848,,,1,False,And the last last talk now about Continuous Improvement.  #hlg2018,False,20428039,DebsL72
Fri Jun 15 15:02:43 +0000 2018,0,1007639546685771777,,,2,False,RT @DebsL72: Don’t absorb staff / budget cuts - if you cut my budget which resources do you want to lose? Cut service hours - make it hurt!…,False,477672968,yiwen_h
Fri Jun 15 15:02:28 +0000 2018,0,1007639484261904384,,,2,False,"RT @janetsampson33: Hearing how FedIP can bring individuals and organisation together over knowledge - currently looking at standards, regi…",False,807943372216369152,natashaswork
Fri Jun 15 15:02:17 +0000 2018,3,1007639436824281090,,,2,False,"Hearing how FedIP can bring individuals and organisation together over knowledge - currently looking at standards,… https://t.co/dAobVV8kFD",True,2494400588,janetsampson33
Fri Jun 15 15:02:06 +0000 2018,0,1007639392054337536,,,4,False,"RT @iroberger: @UKMedLibs thanks for organizing and leading the debates @UKMedLibs I have certainly leared a lot through them, plus the cha…",False,19901701,samanthaclare
Fri Jun 15 15:01:55 +0000 2018,0,1007639342758748160,,,3,False,RT @EmilyHHurt: Lots of idea generation going on in our #HLG2018 session on overcoming barriers to beginning research 🙂💪❤️ https://t.co/WJZ…,False,376410212,CILIPHLG
