id,retweeted_status.created_at,retweeted_status.favorite_count,retweeted_status.id,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_user_id,retweeted_status.retweet_count,retweeted_status.text,retweeted_status.truncated,retweeted_status.user.id
1125879825049247744,Tue May 07 19:58:14 +0000 2019,6,1125852360889315329,,,3,Great microaggression book club titles #mlanet19 https://t.co/D3Nugw9Wsl,False,14758570
1125879783609577473,Tue May 07 21:45:52 +0000 2019,9,1125879445477371904,,,3,Celebrate neurodiversity. People who are not neurotypical like those with ADHD have other things to offer especiall… https://t.co/XDenhi4H2N,True,3219997351
1125879237083303936,Tue May 07 16:20:43 +0000 2019,10,1125797621107437574,,,14,"For those of us leaving #mlanet19 tomorrow 

Uber and Lyft rides might be harder to come by in Chicago Wednesday. H… https://t.co/yLJrNNhki6",True,1661521
1125879131865006081,Tue May 07 21:43:39 +0000 2019,2,1125878887223836673,,,1,Most administrators think that the resources are all free and you will provide them. #mergers #mlanet19,False,13447862
1125878708655546368,Tue May 07 21:38:51 +0000 2019,1,1125877680862310400,,,2,Super excited for this session on AI and Machine Learning in Approaching Complex Research Questions #mlanet19 https://t.co/VND4f2JEvh,False,30011833
1125878681187094529,Tue May 07 21:40:12 +0000 2019,5,1125878020735229952,,,1,Check out this very thorough needs assessment plan from Mergers session. Multiple pages #mlanet19 https://t.co/ZG2s8CfU7w,False,13447862
1125878631119708160,Tue May 07 21:38:51 +0000 2019,1,1125877680862310400,,,2,Super excited for this session on AI and Machine Learning in Approaching Complex Research Questions #mlanet19 https://t.co/VND4f2JEvh,False,30011833
1125878628741517314,Tue May 07 19:44:58 +0000 2019,4,1125849019710943232,,,2,Dr. Chester Pierce coined the word microaggression https://t.co/lVm8niLFeW #mlanet19,False,14758570
1125878126066700289,Tue May 07 19:49:14 +0000 2019,8,1125850095772217344,,,2,"Wow, @MeganThreats is doing a great job wrapping up the microaggressions session #mlanet19",False,14758570
1125878097356550144,Mon May 06 22:37:46 +0000 2019,48,1125530118200467457,,,38,Do you publish search strategies? Check out the draft PRISMA-S guidance here: https://t.co/xmRGDJxP8C… https://t.co/FMFPI4GTPF,True,5613062
1125877552059277312,Sun May 05 18:20:50 +0000 2019,3,1125103072085258240,,,2,Pubmed mission statement #mlanet19 https://t.co/QtuK6ldBLP,False,20427463
1125877047384072193,Tue May 07 21:35:13 +0000 2019,14,1125876766730530821,,,1,"What do you think when hear ADHD? Probably not a successful, educated woman winning a prestigious award. #checkyourbiases #mlanet19",False,3110942538
1125875574734557184,Tue May 07 19:39:01 +0000 2019,4,1125847524877770753,,,4,.@atylernix from @MLibraryHealthy speaks on Variation and Outliers in Search Results Among Medline-Based Platforms:… https://t.co/RIBmJsGj2d,True,65418148
1125875544816537602,Tue May 07 20:25:25 +0000 2019,6,1125859199550988289,,,2,Improv session was GREAT!! What a wonderful way to spend the afternoon doing some improv and actively engaging in c… https://t.co/KJKj905Gwt,True,4167450861
1125874046464331777,Tue May 07 20:27:02 +0000 2019,2,1125859606293569536,,,3,Need to check out Hollaback intervention training https://t.co/dBON1EbM4o     #mlanet19,False,164924213
1125873386373173253,Tue May 07 19:55:03 +0000 2019,8,1125851556530872325,,,3,"Shannon: When microaggressions first happen, your brain goes into shock, you don't respond. Even as a witness. Byst… https://t.co/oRyXJMF1uU",True,5618162
1125872980117078017,Tue May 07 19:21:34 +0000 2019,5,1125843132837449730,,,3,Women often have their ideas or comments ignored while male colleagues who say the same are recognized (it has happened to me!) #mlanet19,False,39556136
1125872073732177921,Tue May 07 21:05:26 +0000 2019,9,1125869271316299779,,,1,We're presenting soon!! U of A Libraries represent! @uofalibraries #mlanet19 https://t.co/DSm98sQnyX,False,4167450861
1125871882543169536,Tue May 07 19:28:41 +0000 2019,30,1125844924333793280,,,14,Amazing turnout for microaggression immersion session. There's clear interest in learning more and giving this issu… https://t.co/tGzEEsOom4,True,14286724
1125871592901361664,Tue May 07 16:20:43 +0000 2019,10,1125797621107437574,,,14,"For those of us leaving #mlanet19 tomorrow 

Uber and Lyft rides might be harder to come by in Chicago Wednesday. H… https://t.co/yLJrNNhki6",True,1661521
1125871530536251392,Tue May 07 15:16:57 +0000 2019,9,1125781573092159488,,,6,"Attending #mlanet19? 
Join us for the Global Health &amp; Health Equity Immersion Session at 2pm today!  I’ll be discus… https://t.co/5wltIu7Ssu",True,202732145
1125870292927164418,Tue May 07 21:06:35 +0000 2019,5,1125869561306341377,,,1,Great to see how Rising Stars are taking all of the information from the program to propose a project that would ha… https://t.co/JZT5ELqrT1,True,39556136
1125870046838915072,Tue May 07 19:06:42 +0000 2019,20,1125839389098221568,,,6,Join this friendly group now in Grand Ballroom A for a session on Microagressions and More: Continuing the Conversa… https://t.co/ipouisfZhC,True,14286724
1125869730533990401,Tue May 07 19:28:41 +0000 2019,30,1125844924333793280,,,14,Amazing turnout for microaggression immersion session. There's clear interest in learning more and giving this issu… https://t.co/tGzEEsOom4,True,14286724
1125869215716659201,Tue May 07 21:02:43 +0000 2019,8,1125868585824542720,,,1,At the excellent presentation by the current @MedLibAssn Rising Stars with incoming stars @LeapYrLibrarian… https://t.co/1fO2MXsjOF,True,3331772009
1125869172653797376,Tue May 07 20:58:29 +0000 2019,3,1125867523499544576,,,1,Hospitality booth still open until 5 today if anyone wants help planning alternate transportation. #mlanet19 https://t.co/tmuu688aaX,False,2228795558
1125869135471239168,Tue May 07 20:58:08 +0000 2019,1,1125867435117162496,,,1,#mlanet19 Diversity and Inclusion must be part of the leadership training for new chairs etc. Learning biases is important,False,39556136
1125869023734968324,Tue May 07 20:52:46 +0000 2019,1,1125866081392963588,,,1,"Recommend modules based on strengths recommended by Gallaup: Strategic Thinking, Relationship Building, Influence/M… https://t.co/O2hRBdXbo5",True,39556136
1125868988578267136,Tue May 07 20:51:08 +0000 2019,1,1125865672146345985,,,1,Rising Star project recommends a Champion for each module to provide additional information for people who complete the content #mlanet19,False,39556136
1125868938766819333,Tue May 07 20:49:28 +0000 2019,1,1125865252279803906,,,1,Good point: Rising Stars some things do not have to be new. There are things in MLA already but need to add them to… https://t.co/a8dAytfR9a,True,39556136
1125868886614794242,Tue May 07 20:48:34 +0000 2019,1,1125865024495464450,,,2,"#mlanet19 Making Leaders Amazing (MLA) for new and seasoned leaders of MLA, free of cost, 4 modules, online accessi… https://t.co/suhfFD1jMD",True,39556136
1125868840754253824,Tue May 07 20:46:40 +0000 2019,0,1125864548920115201,,,1,What format did people want: Live Webinar plus discussion board #mlanet19,False,39556136
1125868786282790913,Tue May 07 20:46:19 +0000 2019,1,1125864459480784896,,,1,"What do new leaders in MLA want?: According to the survey: Runnings meetings effectively, overview of MLA organizat… https://t.co/DptstD8dlR",True,39556136
1125868717940846592,Tue May 07 20:43:56 +0000 2019,0,1125863858705436673,,,1,Interviewees were interested in a formalized mentorship program for leaders in MLA #mlanet19,False,39556136
1125868478001500160,Tue May 07 20:38:30 +0000 2019,1,1125862491878297600,,,1,Rising Stars cohort project proposal focused on leadership training program for new chairs etc within MLA #mlanet19,False,39556136
1125868447538270214,Tue May 07 20:37:32 +0000 2019,0,1125862250584182789,,,1,#Mlanet19 can’t beat these prices https://t.co/LrJcRvGsFC,False,39556136
1125867791700111361,Mon May 06 15:01:03 +0000 2019,45,1125415182514237441,,,17,"""Is there a librarian of color sitting at your table?"" Seriously, ask the question every time you go to a session,… https://t.co/xIn2IJYeTa",True,460857929
1125867602297925632,Tue May 07 20:58:18 +0000 2019,5,1125867474568777729,,,1,Great crowds for our poster on designing a campus discovery and collaboration tool! #MLAnet19 @billchase2edu https://t.co/DJOLQkHtlv,False,5618162
1125867133529935877,Mon May 06 22:37:46 +0000 2019,48,1125530118200467457,,,38,Do you publish search strategies? Check out the draft PRISMA-S guidance here: https://t.co/xmRGDJxP8C… https://t.co/FMFPI4GTPF,True,5613062
1125866404253712386,Tue May 07 20:18:39 +0000 2019,7,1125857497598824448,,,5,Great idea: Publish first to librarian audience. Use the feedback to enrich your article. Then publish in a nursing… https://t.co/Gvehscn3pj,True,479973472
1125865902875062272,Tue May 07 20:18:39 +0000 2019,7,1125857497598824448,,,5,Great idea: Publish first to librarian audience. Use the feedback to enrich your article. Then publish in a nursing… https://t.co/Gvehscn3pj,True,479973472
1125865794880012288,Tue May 07 20:18:39 +0000 2019,7,1125857497598824448,,,5,Great idea: Publish first to librarian audience. Use the feedback to enrich your article. Then publish in a nursing… https://t.co/Gvehscn3pj,True,479973472
1125865612864102401,Tue May 07 20:48:34 +0000 2019,1,1125865024495464450,,,2,"#mlanet19 Making Leaders Amazing (MLA) for new and seasoned leaders of MLA, free of cost, 4 modules, online accessi… https://t.co/suhfFD1jMD",True,39556136
1125864873479548928,Tue May 07 14:06:53 +0000 2019,12,1125763940972212224,,,3,Eleven women on the Board. That's a win. #mlanet19 https://t.co/q6WT4t4R34,False,14758570
1125864851509792769,Tue May 07 18:48:30 +0000 2019,30,1125834812105924608,,,5,".@nlm_news Associate Fellows, 1st and 2nd years, week 36: #mlanet19 https://t.co/FNYtSgpoFs",False,777665693718372353
1125864840273301504,Tue May 07 16:05:50 +0000 2019,22,1125793875656937473,,,3,"Having a wonderful time at my first #mlanet19 annual meeting! I’m beyond thankful for my #aamla family, Melanie, an… https://t.co/7EWjlPoTS4",True,3384968309
1125862809349296128,Sun May 05 15:11:59 +0000 2019,43,1125055544832741383,,,8,Honored to be part of an all star team about to give John P McGovern Award lecture to Medical Library Assiciation o… https://t.co/rEPUZ92oeh,True,18478452
1125861914121265154,Tue May 07 20:25:15 +0000 2019,34,1125859156811026432,,,3,Omg they are shushing the librarians #medlibs #Mlanet19 https://t.co/yNVrX5eGHr,False,39556136
1125861557613813762,Tue May 07 17:42:27 +0000 2019,5,1125818188481093634,,,1,At a journal of hospital librarianship editors meeting now and it’s a good reminder that if you are interested in w… https://t.co/icIYk0vxQb,True,39556136
1125861150456000513,Tue May 07 19:57:53 +0000 2019,6,1125852270984343553,,,2,Additional readings on Microaggressions #mlanet19 https://t.co/DPJgirEk2h,False,39556136
1125860152421355521,Tue May 07 20:26:59 +0000 2019,2,1125859595761659904,,,1,Black Man in a White Coat.  https://t.co/rnoTH0AF1L #bookrec #MLANet19,False,2884481098
1125860129830776832,Tue May 07 20:27:02 +0000 2019,2,1125859606293569536,,,3,Need to check out Hollaback intervention training https://t.co/dBON1EbM4o     #mlanet19,False,164924213
1125860077917868032,Tue May 07 20:27:08 +0000 2019,7,1125859631102926848,,,3,Diversity and Inclusion in Libraries: A Call to Action and Strategies for Success (Medical Library Association Book… https://t.co/ccPyLZz4W9,True,5618162
1125860036117520384,Tue May 07 20:27:08 +0000 2019,7,1125859631102926848,,,3,Diversity and Inclusion in Libraries: A Call to Action and Strategies for Success (Medical Library Association Book… https://t.co/ccPyLZz4W9,True,5618162
1125859990395289600,Tue May 07 20:27:02 +0000 2019,2,1125859606293569536,,,3,Need to check out Hollaback intervention training https://t.co/dBON1EbM4o     #mlanet19,False,164924213
1125859776318124048,Tue May 07 20:27:08 +0000 2019,7,1125859631102926848,,,3,Diversity and Inclusion in Libraries: A Call to Action and Strategies for Success (Medical Library Association Book… https://t.co/ccPyLZz4W9,True,5618162
1125859745632530432,Tue May 07 20:25:25 +0000 2019,6,1125859199550988289,,,2,Improv session was GREAT!! What a wonderful way to spend the afternoon doing some improv and actively engaging in c… https://t.co/KJKj905Gwt,True,4167450861
1125859688497799172,Tue May 07 20:26:14 +0000 2019,1,1125859404409077761,,,1,I know I absolutely stick my foot in my mouth on a regular basis. Especially when I'm tired or sick. I try to be aw… https://t.co/rBqr2snCNA,True,5618162
1125859573577990148,Tue May 07 20:18:57 +0000 2019,0,1125857571712249858,,,3,"""Be authentic. If it happens, apologize"" - Shannon D. Jones #microaggressions #mlanet19",False,364517662
1125859314831433728,Tue May 07 20:17:29 +0000 2019,3,1125857205318836228,1125853920570556416,38039672,1,"Q: How can we reach researchers who don’t have time for training events?
A: @mehlibrarian days to bypass the PI and… https://t.co/Kt6YrxPw0F",True,38039672
1125859246124490754,Tue May 07 20:19:45 +0000 2019,8,1125857773328248833,,,4,"Black Man in a White Coat: A Doctor's Reflections on Race and Medicine 
https://t.co/HuYcNOmtdD #bookrec  #mlanet19",False,5618162
1125859161546399745,Tue May 07 20:23:37 +0000 2019,3,1125858745966264322,,,1,We Were So Happy: Microaggressions and Where They Happen https://t.co/Edp5w6YRdf  #mlanet19,False,5618162
1125859122711339008,Tue May 07 20:23:56 +0000 2019,2,1125858827826618368,,,1,Microaggressions: Be Careful What You Say https://t.co/8RzyHj5YxL  #mlanet19,False,5618162
1125859039999606784,Tue May 07 15:05:29 +0000 2019,15,1125778684512755712,,,3,Congratulations to us!!!! MLA Chapter Project of the Year! Thank you to all who contributed to the project!… https://t.co/n2zqI4HOf5,True,94338637
1125858702135844864,Mon May 06 16:04:38 +0000 2019,41,1125431184010481671,,,5,Part of the reason why many do not take CE courses at the annual meeting is simply that the cost is prohibitive. Ou… https://t.co/jTd8pHr3wN,True,21484813
1125858403430084609,Tue May 07 20:01:18 +0000 2019,3,1125853133249212416,,,3,How racism and microaggressions lead to worse health https://t.co/fJI0iz2yWA  #mlanet19,False,5618162
1125858091495510017,Tue May 07 20:19:45 +0000 2019,8,1125857773328248833,,,4,"Black Man in a White Coat: A Doctor's Reflections on Race and Medicine 
https://t.co/HuYcNOmtdD #bookrec  #mlanet19",False,5618162
1125857933257052165,Tue May 07 20:19:45 +0000 2019,8,1125857773328248833,,,4,"Black Man in a White Coat: A Doctor's Reflections on Race and Medicine 
https://t.co/HuYcNOmtdD #bookrec  #mlanet19",False,5618162
1125857918786711554,Tue May 07 20:18:57 +0000 2019,0,1125857571712249858,,,3,"""Be authentic. If it happens, apologize"" - Shannon D. Jones #microaggressions #mlanet19",False,364517662
1125857893604122625,Tue May 07 20:18:39 +0000 2019,7,1125857497598824448,,,5,Great idea: Publish first to librarian audience. Use the feedback to enrich your article. Then publish in a nursing… https://t.co/Gvehscn3pj,True,479973472
1125857829905149952,Tue May 07 16:05:50 +0000 2019,22,1125793875656937473,,,3,"Having a wonderful time at my first #mlanet19 annual meeting! I’m beyond thankful for my #aamla family, Melanie, an… https://t.co/7EWjlPoTS4",True,3384968309
1125857817020325892,Tue May 07 20:17:05 +0000 2019,9,1125857102738657280,,,5,"""If you include race in your PubMed search, you are probably missing something. The MeSH headings for race are terr… https://t.co/4nLqN4g6vi",True,14758570
1125857798422695937,Tue May 07 19:28:41 +0000 2019,30,1125844924333793280,,,14,Amazing turnout for microaggression immersion session. There's clear interest in learning more and giving this issu… https://t.co/tGzEEsOom4,True,14286724
1125857691900022786,Tue May 07 20:17:05 +0000 2019,9,1125857102738657280,,,5,"""If you include race in your PubMed search, you are probably missing something. The MeSH headings for race are terr… https://t.co/4nLqN4g6vi",True,14758570
1125857371446751238,Tue May 07 15:09:50 +0000 2019,38,1125779779507167232,,,9,"WE ARE MLA. Members. Us. We are the ones volunteering on committees, communities, the board etc. MLA staff is just… https://t.co/8YH84R6Zpx",True,3331772009
1125857309442310147,Mon May 06 14:37:16 +0000 2019,51,1125409196105764864,,,11,I really appreciate Jerry Perry sharing the history behind the LGBT-SIG and its importance to members. I hope all a… https://t.co/5Lggrr9fRe,True,14286724
1125857290618322946,Tue May 07 16:09:55 +0000 2019,24,1125794900388261889,,,8,"Thanks to the many MLA Members for a wonderful weekend at #mlanet19! Due to so much generosity, we raised over...
https://t.co/NHmJiog0Tj",False,71311101
1125857269558796288,Tue May 07 15:28:00 +0000 2019,29,1125784354255441922,,,10,"The African American Medical Librarians Alliance represents for @bevmurph005, the first African American President… https://t.co/Yvp0lcIrBW",True,14758570
1125856990218027013,Mon May 06 19:20:47 +0000 2019,129,1125480548389007360,,,16,Lots of interest in my poster on using text analysis to generate search terms #mlanet19 https://t.co/S9lreKtm6g,False,30011833
1125856956768497666,Tue May 07 20:12:52 +0000 2019,0,1125856041894330369,,,3,The Impact of Microaggressions – An Introductory Training https://t.co/jCykUdKBk2  #mlanet19,False,5618162
1125856765336326149,Tue May 07 16:05:09 +0000 2019,39,1125793704252518400,,,6,So proud of out great ⁦@nlm_news⁩ leadership giving the NLM update #mlanet19 !!! https://t.co/HXCkJJtXIl,False,14913785
1125856733891571712,Tue May 07 20:12:52 +0000 2019,0,1125856041894330369,,,3,The Impact of Microaggressions – An Introductory Training https://t.co/jCykUdKBk2  #mlanet19,False,5618162
1125856733082062850,Tue May 07 20:12:58 +0000 2019,4,1125856066271686657,,,1,"Shannon Jones: Own it, learn from it, and move on. #mlanet19",False,14758570
1125856702987939842,Tue May 07 20:12:45 +0000 2019,3,1125856012467150849,,,1,Qs on info lit that relate to practice  #mlanet19 https://t.co/R2AwcjtSr4,False,479973472
1125856682570129409,Tue May 07 20:04:08 +0000 2019,1,1125853845094060038,,,2,Interesting to hear that in #meded there is a movement to remove race from patient descriptions unless applicable to the case #mlanet19,False,39556136
1125856660508037122,Tue May 07 14:24:45 +0000 2019,50,1125768435038871553,,,3,Yes! There will be lots of pictures of Cooper over the next 2 years. @blevinsa #MLAnet19 https://t.co/qo0BpSrWY4,False,14531881
1125856656380911616,Tue May 07 20:12:17 +0000 2019,4,1125855894758199296,,,2,You need a variety of people in your life to help you navigate #mlanet19 @shdejones expand your network!,False,39556136
1125856649879719937,Tue May 07 20:13:17 +0000 2019,6,1125856148425445376,,,1,"White Rage: The Unspoken Truth of Our Racial Divide 
https://t.co/ZsHw3RNYjd  #mlanet19",False,5618162
1125856628383846401,Mon May 06 19:20:47 +0000 2019,129,1125480548389007360,,,16,Lots of interest in my poster on using text analysis to generate search terms #mlanet19 https://t.co/S9lreKtm6g,False,30011833
1125856623266807814,Tue May 07 20:13:45 +0000 2019,3,1125856262577688579,,,2,The onus is on the leadership to address these issues! #mlanet19,False,39556136
1125856615264149509,Tue May 07 20:11:54 +0000 2019,9,1125855798800855040,,,5,"""If you are traveling with a person of color, and TSA pulls them aside, WAIT. Wait with them!"" This is a safety iss… https://t.co/O2q97pA9lc",True,5618162
1125856579566297088,Tue May 07 20:12:52 +0000 2019,0,1125856041894330369,,,3,The Impact of Microaggressions – An Introductory Training https://t.co/jCykUdKBk2  #mlanet19,False,5618162
1125856531608690688,Tue May 07 20:13:45 +0000 2019,3,1125856262577688579,,,2,The onus is on the leadership to address these issues! #mlanet19,False,39556136
1125856464386646020,Tue May 07 20:05:55 +0000 2019,2,1125854292471091200,,,2,Physicians making assumptions about a patient can cause them to miss out on opportunities to provide live saving in… https://t.co/zozZ8BX0tv,True,39556136
1125856401153253376,Tue May 07 20:08:03 +0000 2019,1,1125854828347969536,,,1,"Microaggressions Matter
They may not always be ill-intentioned, but the slights illuminate deeper problems in Ameri… https://t.co/Jz4njD2p3W",True,5618162
1125856394471706625,Tue May 07 20:11:54 +0000 2019,9,1125855798800855040,,,5,"""If you are traveling with a person of color, and TSA pulls them aside, WAIT. Wait with them!"" This is a safety iss… https://t.co/O2q97pA9lc",True,5618162
1125856280671862790,Tue May 07 20:08:22 +0000 2019,1,1125854909444829184,,,1,The Devil is in the Details: Microaggressions are a Public Health Issue https://t.co/k7XePw4iSB  #mlanet19,False,5618162
1125856166527942657,Tue May 07 20:11:34 +0000 2019,2,1125855713979510784,,,1,You have to build trust and learn how to talk to people. You have to able to hear what people are saying @shdejones… https://t.co/7NwyKZxbU3,True,39556136
1125856106683752448,Tue May 07 20:10:26 +0000 2019,0,1125855428657786882,,,2,Perceived microaggressions in health care: A measurement study https://t.co/egNaTPsQCI   #mlanet19,False,5618162
1125856058004656129,Tue May 07 20:12:17 +0000 2019,4,1125855894758199296,,,2,You need a variety of people in your life to help you navigate #mlanet19 @shdejones expand your network!,False,39556136
1125856001721237506,Tue May 07 20:11:54 +0000 2019,9,1125855798800855040,,,5,"""If you are traveling with a person of color, and TSA pulls them aside, WAIT. Wait with them!"" This is a safety iss… https://t.co/O2q97pA9lc",True,5618162
1125855766768967680,Tue May 07 20:01:18 +0000 2019,3,1125853133249212416,,,3,How racism and microaggressions lead to worse health https://t.co/fJI0iz2yWA  #mlanet19,False,5618162
1125855707776147456,Tue May 07 20:06:28 +0000 2019,2,1125854432703414273,,,2,The chronic stress of oppression has health implications #mlanet19,False,39556136
1125855676671066112,Tue May 07 20:06:31 +0000 2019,0,1125854444481056769,,,1,Microaggressions don't just 'hurt your feelings' https://t.co/jk2v3npYQW  #mlanet19,False,5618162
1125855609537073152,Tue May 07 20:09:37 +0000 2019,3,1125855226207068162,,,1,"""There is a difference between INTENT and IMPACT."" ""Don't make the conversation about you"" #mlanet19",False,5618162
1125855577836544003,Tue May 07 20:10:26 +0000 2019,0,1125855428657786882,,,2,Perceived microaggressions in health care: A measurement study https://t.co/egNaTPsQCI   #mlanet19,False,5618162
1125855341600702464,Tue May 07 17:53:02 +0000 2019,8,1125820851000172544,,,3,"Congratulations to Heather Martin, the #mlanet19 Lois Ann Colaianni Award for Excellence and Achievement in Hospita… https://t.co/uzVJd1oxAR",True,611367496
1125854769443004416,Tue May 07 19:28:41 +0000 2019,30,1125844924333793280,,,14,Amazing turnout for microaggression immersion session. There's clear interest in learning more and giving this issu… https://t.co/tGzEEsOom4,True,14286724
1125854495546707970,Tue May 07 20:05:55 +0000 2019,2,1125854292471091200,,,2,Physicians making assumptions about a patient can cause them to miss out on opportunities to provide live saving in… https://t.co/zozZ8BX0tv,True,39556136
1125854385668542464,Tue May 07 19:58:34 +0000 2019,6,1125852444884443139,,,1,#bookrec for #microaggression panel #MLAnet19 https://t.co/KmgTMkcmdd,False,5618162
1125854359701676033,Tue May 07 20:02:52 +0000 2019,0,1125853524049432576,,,3,If someone is struggling to get in the door there is an accessibility issues. People should not have to go through… https://t.co/TBu0J44ykr,True,39556136
1125854302306799619,Tue May 07 19:57:53 +0000 2019,6,1125852270984343553,,,2,Additional readings on Microaggressions #mlanet19 https://t.co/DPJgirEk2h,False,39556136
1125854154197434369,Tue May 07 19:55:49 +0000 2019,4,1125851752581029888,,,4,More about OUCH! That Stereotype Hurts training https://t.co/vxNhPjBiJx #mlanet19,False,39556136
1125854065794125824,Tue May 07 20:02:52 +0000 2019,0,1125853524049432576,,,3,If someone is struggling to get in the door there is an accessibility issues. People should not have to go through… https://t.co/TBu0J44ykr,True,39556136
1125853993098448896,Tue May 07 20:02:57 +0000 2019,1,1125853547063586826,,,2,"Fighting to get a handicapped accessible door opening button for front of the library, and facilities insists the b… https://t.co/RtasYUU8Rx",True,5618162
1125853960013844481,Tue May 07 20:04:08 +0000 2019,1,1125853845094060038,,,2,Interesting to hear that in #meded there is a movement to remove race from patient descriptions unless applicable to the case #mlanet19,False,39556136
1125853897795493889,Tue May 07 20:00:47 +0000 2019,4,1125853000705236997,,,2,"Final jeopardy category! ""What a MeSH!"" #mlanet19

Host @mbbassdrlib recommends 
https://t.co/m7GWkv9eXN https://t.co/G6HF46yR1T",False,1831009416
1125853738034499584,Tue May 07 19:15:23 +0000 2019,2,1125841575450435584,,,3,Evaluation of lit searching and article selection for evidence synthesis briefs - mid-career and new librarians wer… https://t.co/Y3HrqTCpyp,True,943578428502167552
1125853723102781441,Tue May 07 20:02:52 +0000 2019,0,1125853524049432576,,,3,If someone is struggling to get in the door there is an accessibility issues. People should not have to go through… https://t.co/TBu0J44ykr,True,39556136
1125853640604958721,Tue May 07 19:44:58 +0000 2019,8,1125849020910510088,1125847948162674689,38039672,2,"Q from audience: how can librarians develop “computational thinking?” 
A: It’s not about being a coder yourself, bu… https://t.co/4PiQUmLdhw",True,38039672
1125853604714299398,Tue May 07 20:01:18 +0000 2019,3,1125853133249212416,,,3,How racism and microaggressions lead to worse health https://t.co/fJI0iz2yWA  #mlanet19,False,5618162
1125853597802037251,Tue May 07 20:00:47 +0000 2019,4,1125853000705236997,,,2,"Final jeopardy category! ""What a MeSH!"" #mlanet19

Host @mbbassdrlib recommends 
https://t.co/m7GWkv9eXN https://t.co/G6HF46yR1T",False,1831009416
1125853522585706497,Tue May 07 19:59:42 +0000 2019,4,1125852728218005506,,,1,Remember that people are making decisions everyday based on biases that they have #mlanet19,False,39556136
1125853474284089344,Tue May 07 19:59:27 +0000 2019,1,1125852666599497729,,,1,"Unhealthy Societies
The Afflictions of Inequality
ByRichard G. Wilkinson https://t.co/k4CezK3tIM #bookrec #microaggression  #mlanet19",False,5618162
1125853335507148801,Tue May 07 19:58:14 +0000 2019,6,1125852360889315329,,,3,Great microaggression book club titles #mlanet19 https://t.co/D3Nugw9Wsl,False,14758570
1125853254599020544,Tue May 07 19:56:52 +0000 2019,2,1125852017522610177,,,2,More about motivational interviewing: https://t.co/5prUFHqTp2 #mlanet19 Diana uses the coffee cup method,False,39556136
1125853178690514946,Tue May 07 19:55:49 +0000 2019,4,1125851752581029888,,,4,More about OUCH! That Stereotype Hurts training https://t.co/vxNhPjBiJx #mlanet19,False,39556136
1125853168737443842,Tue May 07 19:55:03 +0000 2019,8,1125851556530872325,,,3,"Shannon: When microaggressions first happen, your brain goes into shock, you don't respond. Even as a witness. Byst… https://t.co/oRyXJMF1uU",True,5618162
1125853131995262976,Tue May 07 19:54:40 +0000 2019,3,1125851462419009539,,,2,More about Hollaback Bystander Intervention training https://t.co/Ed12HvrV12 #mlanet19 learn how to stand up and st… https://t.co/q8jbRrEanB,True,39556136
1125853126031020032,Tue May 07 19:54:40 +0000 2019,3,1125851462419009539,,,2,More about Hollaback Bystander Intervention training https://t.co/Ed12HvrV12 #mlanet19 learn how to stand up and st… https://t.co/q8jbRrEanB,True,39556136
1125853074990469120,Tue May 07 19:55:49 +0000 2019,4,1125851752581029888,,,4,More about OUCH! That Stereotype Hurts training https://t.co/vxNhPjBiJx #mlanet19,False,39556136
1125853006912741376,Tue May 07 19:52:12 +0000 2019,3,1125850841578180611,,,3,Keep going and keep having these uncomfortable conversations @MeganThreats #mlanet19,False,39556136
1125852795037466627,Tue May 07 19:56:52 +0000 2019,0,1125852016767655936,,,1,Learning about using Text Mining to analyze Virtual Reference services #mlanet19 https://t.co/to84NzPgHI,False,943578428502167552
1125852752284934151,Tue May 07 19:56:52 +0000 2019,2,1125852017522610177,,,2,More about motivational interviewing: https://t.co/5prUFHqTp2 #mlanet19 Diana uses the coffee cup method,False,39556136
1125852650816380936,Tue May 07 19:55:49 +0000 2019,4,1125851752581029888,,,4,More about OUCH! That Stereotype Hurts training https://t.co/vxNhPjBiJx #mlanet19,False,39556136
1125852534667665408,Tue May 07 19:58:14 +0000 2019,6,1125852360889315329,,,3,Great microaggression book club titles #mlanet19 https://t.co/D3Nugw9Wsl,False,14758570
1125851860827549696,Tue May 07 19:53:30 +0000 2019,6,1125851166770905088,,,1,Possible responses and interventions  #mlanet19 https://t.co/gFDt6vcpYZ,False,45623221
1125851692380061697,Tue May 07 19:55:03 +0000 2019,8,1125851556530872325,,,3,"Shannon: When microaggressions first happen, your brain goes into shock, you don't respond. Even as a witness. Byst… https://t.co/oRyXJMF1uU",True,5618162
1125851590747934720,Tue May 07 19:45:34 +0000 2019,6,1125849173612466176,,,1,#mlanet19 Microaggressions are not micro at all! They are additive and build up over time,False,39556136
1125851523194474498,Tue May 07 19:39:53 +0000 2019,0,1125847740557271040,,,1,Ideas for resolving #microaggressions #mlanet19 https://t.co/fx0exgZrfF,False,5618162
1125851213428350976,Tue May 07 19:51:12 +0000 2019,6,1125850588753858560,1125849735112351745,943578428502167552,1,OMG the same searches done 8 months later show varying degrees of changes in MEDLINE records across various platforms! #mlanet19,False,943578428502167552
1125850881310773249,Tue May 07 19:52:12 +0000 2019,3,1125850841578180611,,,3,Keep going and keep having these uncomfortable conversations @MeganThreats #mlanet19,False,39556136
