created_at,favorite_count,id,in_reply_to_status_id,in_reply_to_user_id,retweet_count,retweeted,text,truncated,user.id,user.screen_name
Tue May 07 20:10:05 +0000 2019,0,1125855341600702464,,,3,False,"RT @Basia_Delawska: Congratulations to Heather Martin, the #mlanet19 Lois Ann Colaianni Award for Excellence and Achievement in Hospital Li…",False,767558798,angspenc
Tue May 07 20:09:37 +0000 2019,3,1125855226207068162,,,1,False,"""There is a difference between INTENT and IMPACT."" ""Don't make the conversation about you"" #mlanet19",False,5618162,pfanderson
Tue May 07 20:09:06 +0000 2019,2,1125855094342344707,,,0,False,There is a difference between intent and impact #mlanet19,False,39556136,hurstej
Tue May 07 20:08:39 +0000 2019,0,1125854981926604802,,,0,False,On Microaggressions: Cumulative Harm and Individual Responsibility https://t.co/8C4YjuaGEU  #mlanet19,False,5618162,pfanderson
Tue May 07 20:08:22 +0000 2019,1,1125854909444829184,,,1,False,The Devil is in the Details: Microaggressions are a Public Health Issue https://t.co/k7XePw4iSB  #mlanet19,False,5618162,pfanderson
Tue May 07 20:08:03 +0000 2019,1,1125854828347969536,,,1,False,"Microaggressions Matter
They may not always be ill-intentioned, but the slights illuminate deeper problems in Ameri… https://t.co/Jz4njD2p3W",True,5618162,pfanderson
Tue May 07 20:07:49 +0000 2019,0,1125854769443004416,,,14,False,RT @evardell: Amazing turnout for microaggression immersion session. There's clear interest in learning more and giving this issue a platfo…,False,1080551994312470529,blake_w_hawkins
Tue May 07 20:07:38 +0000 2019,0,1125854725197434881,,,0,False,Good question. #mlanet19,False,5618162,pfanderson
Tue May 07 20:06:44 +0000 2019,0,1125854497270587394,,,0,False,Session is open to questions from the app #mlanet19,False,39556136,hurstej
Tue May 07 20:06:43 +0000 2019,0,1125854495546707970,,,2,False,RT @hurstej: Physicians making assumptions about a patient can cause them to miss out on opportunities to provide live saving information t…,False,5618162,pfanderson
Tue May 07 20:06:31 +0000 2019,0,1125854444481056769,,,1,False,Microaggressions don't just 'hurt your feelings' https://t.co/jk2v3npYQW  #mlanet19,False,5618162,pfanderson
Tue May 07 20:06:28 +0000 2019,2,1125854432703414273,,,2,False,The chronic stress of oppression has health implications #mlanet19,False,39556136,hurstej
Tue May 07 20:06:17 +0000 2019,0,1125854385668542464,,,1,False,RT @pfanderson: #bookrec for #microaggression panel #MLAnet19 https://t.co/KmgTMkcmdd,False,8309282,rachel_w
Tue May 07 20:06:11 +0000 2019,0,1125854359701676033,,,3,False,RT @hurstej: If someone is struggling to get in the door there is an accessibility issues. People should not have to go through the back or…,False,5618162,pfanderson
Tue May 07 20:05:57 +0000 2019,0,1125854302306799619,,,2,False,RT @hurstej: Additional readings on Microaggressions #mlanet19 https://t.co/DPJgirEk2h,False,4561161202,akaur0
Tue May 07 20:05:55 +0000 2019,2,1125854292471091200,,,2,False,Physicians making assumptions about a patient can cause them to miss out on opportunities to provide live saving in… https://t.co/zozZ8BX0tv,True,39556136,hurstej
Tue May 07 20:05:41 +0000 2019,0,1125854236074549249,1125853096654135298,943578428502167552,0,False,"@ChelseaMisquith I'm hoping to find someone else of that community to talk through it with me, but ... maybe tricky #mlanet19",False,5618162,pfanderson
Tue May 07 20:05:22 +0000 2019,0,1125854154197434369,,,4,False,RT @hurstej: More about OUCH! That Stereotype Hurts training https://t.co/vxNhPjBiJx #mlanet19,False,3219997351,AJaggers324
Tue May 07 20:05:01 +0000 2019,0,1125854065794125824,,,3,False,RT @hurstej: If someone is struggling to get in the door there is an accessibility issues. People should not have to go through the back or…,False,4561161202,akaur0
Tue May 07 20:04:58 +0000 2019,1,1125854052187766785,1125853096654135298,943578428502167552,0,False,"@ChelseaMisquith Unfortunately, there was no time to apologize because the elevator door opened. All I can do right… https://t.co/WGa0P25s90",True,5618162,pfanderson
Tue May 07 20:04:43 +0000 2019,0,1125853993098448896,,,2,False,"RT @pfanderson: Fighting to get a handicapped accessible door opening button for front of the library, and facilities insists the building…",False,4561161202,akaur0
Tue May 07 20:04:39 +0000 2019,1,1125853975771779073,,,0,False,Microaggressions have impact on mental health and physical wellbeing #mlanet19,False,39556136,hurstej
Tue May 07 20:04:36 +0000 2019,0,1125853960013844481,,,2,False,RT @hurstej: Interesting to hear that in #meded there is a movement to remove race from patient descriptions unless applicable to the case…,False,4561161202,akaur0
Tue May 07 20:04:26 +0000 2019,3,1125853920570556416,1125853263885217793,38039672,0,False,"Q from the audience: how are we going to train enough people for this work?
A from @mehlibrarian: while we can talk… https://t.co/vnyTXPAbYH",True,38039672,alexjcarroll
Tue May 07 20:04:21 +0000 2019,0,1125853897795493889,,,2,False,"RT @a_suiter: Final jeopardy category! ""What a MeSH!"" #mlanet19

Host @mbbassdrlib recommends 
https://t.co/m7GWkv9eXN https://t.co/G6HF46y…",False,34984944,TBrigham
Tue May 07 20:04:08 +0000 2019,1,1125853845094060038,,,2,False,Interesting to hear that in #meded there is a movement to remove race from patient descriptions unless applicable to the case #mlanet19,False,39556136,hurstej
Tue May 07 20:03:43 +0000 2019,0,1125853738034499584,,,3,False,RT @ChelseaMisquith: Evaluation of lit searching and article selection for evidence synthesis briefs - mid-career and new librarians were b…,False,3114152345,AndrewB007h
Tue May 07 20:03:39 +0000 2019,0,1125853723102781441,,,3,False,RT @hurstej: If someone is struggling to get in the door there is an accessibility issues. People should not have to go through the back or…,False,321538860,VPannabecker
Tue May 07 20:03:19 +0000 2019,0,1125853640604958721,,,2,False,"RT @alexjcarroll: Q from audience: how can librarians develop “computational thinking?” 
A: It’s not about being a coder yourself, but abou…",False,34984944,TBrigham
Tue May 07 20:03:11 +0000 2019,0,1125853604714299398,,,3,False,RT @pfanderson: How racism and microaggressions lead to worse health https://t.co/fJI0iz2yWA  #mlanet19,False,321538860,VPannabecker
Tue May 07 20:03:09 +0000 2019,0,1125853597802037251,,,2,False,"RT @a_suiter: Final jeopardy category! ""What a MeSH!"" #mlanet19

Host @mbbassdrlib recommends 
https://t.co/m7GWkv9eXN https://t.co/G6HF46y…",False,5618162,pfanderson
Tue May 07 20:02:57 +0000 2019,1,1125853547063586826,,,2,False,"Fighting to get a handicapped accessible door opening button for front of the library, and facilities insists the b… https://t.co/RtasYUU8Rx",True,5618162,pfanderson
Tue May 07 20:02:52 +0000 2019,0,1125853524049432576,,,3,False,If someone is struggling to get in the door there is an accessibility issues. People should not have to go through… https://t.co/TBu0J44ykr,True,39556136,hurstej
Tue May 07 20:02:51 +0000 2019,0,1125853522585706497,,,1,False,RT @hurstej: Remember that people are making decisions everyday based on biases that they have #mlanet19,False,321538860,VPannabecker
Tue May 07 20:02:40 +0000 2019,0,1125853474284089344,,,1,False,"RT @pfanderson: Unhealthy Societies
The Afflictions of Inequality
ByRichard G. Wilkinson https://t.co/k4CezK3tIM #bookrec #microaggression…",False,321538860,VPannabecker
Tue May 07 20:02:07 +0000 2019,0,1125853335507148801,,,3,False,RT @ChrisTheCat: Great microaggression book club titles #mlanet19 https://t.co/D3Nugw9Wsl,False,3219997351,AJaggers324
Tue May 07 20:01:50 +0000 2019,5,1125853263885217793,1125849020910510088,38039672,0,False,"My question for the panel: what service deployment methods can we use other than workshops, and how can we transfor… https://t.co/bprFhCe7Xf",True,38039672,alexjcarroll
Tue May 07 20:01:47 +0000 2019,0,1125853254599020544,,,2,False,RT @hurstej: More about motivational interviewing: https://t.co/5prUFHqTp2 #mlanet19 Diana uses the coffee cup method,False,321538860,VPannabecker
Tue May 07 20:01:29 +0000 2019,0,1125853178690514946,,,4,False,RT @hurstej: More about OUCH! That Stereotype Hurts training https://t.co/vxNhPjBiJx #mlanet19,False,321538860,VPannabecker
Tue May 07 20:01:27 +0000 2019,0,1125853168737443842,,,3,False,"RT @pfanderson: Shannon: When microaggressions first happen, your brain goes into shock, you don't respond. Even as a witness. Bystander tr…",False,321538860,VPannabecker
Tue May 07 20:01:24 +0000 2019,1,1125853155550466053,,,0,False,Textmining via Lightside and VOSViewer to handle  after cleaning  the email reference forms #MLAnet19,False,265517884,ycpdan
Tue May 07 20:01:18 +0000 2019,3,1125853133249212416,,,3,False,How racism and microaggressions lead to worse health https://t.co/fJI0iz2yWA  #mlanet19,False,5618162,pfanderson
Tue May 07 20:01:18 +0000 2019,0,1125853131995262976,,,2,False,RT @hurstej: More about Hollaback Bystander Intervention training https://t.co/Ed12HvrV12 #mlanet19 learn how to stand up and stay somethin…,False,321538860,VPannabecker
Tue May 07 20:01:17 +0000 2019,0,1125853126031020032,,,2,False,RT @hurstej: More about Hollaback Bystander Intervention training https://t.co/Ed12HvrV12 #mlanet19 learn how to stand up and stay somethin…,False,34984944,TBrigham
Tue May 07 20:01:05 +0000 2019,0,1125853074990469120,,,4,False,RT @hurstej: More about OUCH! That Stereotype Hurts training https://t.co/vxNhPjBiJx #mlanet19,False,34984944,TBrigham
Tue May 07 20:00:48 +0000 2019,0,1125853006912741376,,,3,False,RT @hurstej: Keep going and keep having these uncomfortable conversations @MeganThreats #mlanet19,False,321538860,VPannabecker
Tue May 07 20:00:47 +0000 2019,4,1125853000705236997,,,2,False,"Final jeopardy category! ""What a MeSH!"" #mlanet19

Host @mbbassdrlib recommends 
https://t.co/m7GWkv9eXN https://t.co/G6HF46yR1T",False,1831009416,a_suiter
Tue May 07 20:00:39 +0000 2019,3,1125852965854695424,,,0,False,Great session really loved it! #mlanet19 https://t.co/Yg2z4V64eh,False,39556136,hurstej
Tue May 07 19:59:58 +0000 2019,0,1125852795037466627,,,1,False,RT @ChelseaMisquith: Learning about using Text Mining to analyze Virtual Reference services #mlanet19 https://t.co/to84NzPgHI,False,5618162,pfanderson
Tue May 07 19:59:48 +0000 2019,0,1125852752284934151,,,2,False,RT @hurstej: More about motivational interviewing: https://t.co/5prUFHqTp2 #mlanet19 Diana uses the coffee cup method,False,5618162,pfanderson
Tue May 07 19:59:42 +0000 2019,4,1125852728218005506,,,1,False,Remember that people are making decisions everyday based on biases that they have #mlanet19,False,39556136,hurstej
Tue May 07 19:59:27 +0000 2019,1,1125852666599497729,,,1,False,"Unhealthy Societies
The Afflictions of Inequality
ByRichard G. Wilkinson https://t.co/k4CezK3tIM #bookrec #microaggression  #mlanet19",False,5618162,pfanderson
Tue May 07 19:59:26 +0000 2019,1,1125852660131880960,,,0,False,#Mlanet19 Recommendation for Library Carpentry: https://t.co/2g0qaLnO1L,False,742076562,AmyStuder1
Tue May 07 19:59:23 +0000 2019,0,1125852650816380936,,,4,False,RT @hurstej: More about OUCH! That Stereotype Hurts training https://t.co/vxNhPjBiJx #mlanet19,False,4561161202,akaur0
Tue May 07 19:59:14 +0000 2019,2,1125852609548623874,,,0,False,Listening to the « #Microaggression &amp; More » panel at #mlanet19 https://t.co/MgaRIgFQMf,False,4561161202,akaur0
Tue May 07 19:58:56 +0000 2019,0,1125852534667665408,,,3,False,RT @ChrisTheCat: Great microaggression book club titles #mlanet19 https://t.co/D3Nugw9Wsl,False,34984944,TBrigham
Tue May 07 19:58:34 +0000 2019,6,1125852444884443139,,,1,False,#bookrec for #microaggression panel #MLAnet19 https://t.co/KmgTMkcmdd,False,5618162,pfanderson
Tue May 07 19:58:14 +0000 2019,6,1125852360889315329,,,3,False,Great microaggression book club titles #mlanet19 https://t.co/D3Nugw9Wsl,False,14758570,ChrisTheCat
Tue May 07 19:57:53 +0000 2019,6,1125852270984343553,,,2,False,Additional readings on Microaggressions #mlanet19 https://t.co/DPJgirEk2h,False,39556136,hurstej
Tue May 07 19:57:46 +0000 2019,1,1125852240428830723,,,0,False,Motivational interviewing as a tool for sharing &amp; learning what will help you avoid micro aggressions. She said she… https://t.co/EAxHGf9hgM,True,5618162,pfanderson
Tue May 07 19:56:52 +0000 2019,2,1125852017522610177,,,2,False,More about motivational interviewing: https://t.co/5prUFHqTp2 #mlanet19 Diana uses the coffee cup method,False,39556136,hurstej
Tue May 07 19:56:52 +0000 2019,0,1125852016767655936,,,1,False,Learning about using Text Mining to analyze Virtual Reference services #mlanet19 https://t.co/to84NzPgHI,False,943578428502167552,ChelseaMisquith
Tue May 07 19:56:25 +0000 2019,8,1125851901680082946,,,0,False,IT departments are a common bump in the road to libraries teaching/supporting #dataviz on campus. (Other data servi… https://t.co/SosXfNFzKg,True,41206643,mandosally
Tue May 07 19:56:16 +0000 2019,1,1125851863625158656,,,0,False,Important steps in fixing the problem of #microaggression #mlanet19 https://t.co/exIDlRujBc,False,5618162,pfanderson
Tue May 07 19:56:15 +0000 2019,0,1125851860827549696,,,1,False,RT @RyloLH: Possible responses and interventions  #mlanet19 https://t.co/gFDt6vcpYZ,False,34984944,TBrigham
Tue May 07 19:55:49 +0000 2019,4,1125851752581029888,,,4,False,More about OUCH! That Stereotype Hurts training https://t.co/vxNhPjBiJx #mlanet19,False,39556136,hurstej
Tue May 07 19:55:35 +0000 2019,0,1125851692380061697,,,3,False,"RT @pfanderson: Shannon: When microaggressions first happen, your brain goes into shock, you don't respond. Even as a witness. Bystander tr…",False,4561161202,akaur0
Tue May 07 19:55:11 +0000 2019,0,1125851590747934720,,,1,False,RT @hurstej: #mlanet19 Microaggressions are not micro at all! They are additive and build up over time,False,4561161202,akaur0
Tue May 07 19:55:03 +0000 2019,8,1125851556530872325,,,3,False,"Shannon: When microaggressions first happen, your brain goes into shock, you don't respond. Even as a witness. Byst… https://t.co/oRyXJMF1uU",True,5618162,pfanderson
Tue May 07 19:54:55 +0000 2019,0,1125851523194474498,,,1,False,RT @pfanderson: Ideas for resolving #microaggressions #mlanet19 https://t.co/fx0exgZrfF,False,4561161202,akaur0
Tue May 07 19:54:40 +0000 2019,3,1125851462419009539,,,2,False,More about Hollaback Bystander Intervention training https://t.co/Ed12HvrV12 #mlanet19 learn how to stand up and st… https://t.co/q8jbRrEanB,True,39556136,hurstej
Tue May 07 19:53:42 +0000 2019,1,1125851220525162503,,,0,False,#mlanet19 Think about Crucial Conversation training,False,39556136,hurstej
Tue May 07 19:53:41 +0000 2019,0,1125851213428350976,,,1,False,RT @ChelseaMisquith: OMG the same searches done 8 months later show varying degrees of changes in MEDLINE records across various platforms!…,False,5618162,pfanderson
Tue May 07 19:53:31 +0000 2019,1,1125851172454174720,,,0,False,I accidentally performed a microaggression last night. I was talking with one of the vendors in the elevator. I kno… https://t.co/GhEXgTbwPu,True,5618162,pfanderson
Tue May 07 19:53:30 +0000 2019,6,1125851166770905088,,,1,False,Possible responses and interventions  #mlanet19 https://t.co/gFDt6vcpYZ,False,45623221,RyloLH
Tue May 07 19:53:16 +0000 2019,3,1125851110164635649,,,1,False,Great presentation @MeganThreats! Thank you for speaking at #mlanet19,False,39556136,hurstej
Tue May 07 19:52:22 +0000 2019,0,1125850881310773249,,,3,False,RT @hurstej: Keep going and keep having these uncomfortable conversations @MeganThreats #mlanet19,False,14758570,ChrisTheCat
Tue May 07 19:52:12 +0000 2019,3,1125850841578180611,,,3,False,Keep going and keep having these uncomfortable conversations @MeganThreats #mlanet19,False,39556136,hurstej
Tue May 07 19:51:21 +0000 2019,0,1125850626594832385,,,2,False,"RT @ChrisTheCat: Wow, @MeganThreats is doing a great job wrapping up the microaggressions session #mlanet19",False,5618162,pfanderson
Tue May 07 19:51:12 +0000 2019,6,1125850588753858560,1125849735112351745,943578428502167552,1,False,OMG the same searches done 8 months later show varying degrees of changes in MEDLINE records across various platforms! #mlanet19,False,943578428502167552,ChelseaMisquith
Tue May 07 19:51:03 +0000 2019,0,1125850550380191750,,,2,False,"RT @pfanderson: Ed Sperr himself, known for PubVenn https://t.co/yMJdg2hXSG #cooltoysu #mlanet19 https://t.co/WZCdYrXVgs",False,2766757495,auugamp
Tue May 07 19:50:39 +0000 2019,3,1125850452824854532,1125847466287554560,5618162,0,False,@pfanderson @atylernix He is. #mlanet19,False,20427463,wichor
Tue May 07 19:50:34 +0000 2019,3,1125850431031263237,,,0,False,Excellent question from audience re “stay in your lane” attitude from other departments on campus when library seek… https://t.co/OKLN1kShAx,True,41206643,mandosally
Tue May 07 19:50:32 +0000 2019,2,1125850420482596865,,,0,False,"""They know their experience better than you."" @MeganThreats #mlanet19",False,14758570,ChrisTheCat
Tue May 07 19:50:28 +0000 2019,1,1125850406893031424,,,0,False,There seems to be very little rhyme or reason as to why there are so many inconsistencies across the different types of MEDLINE.  #mlanet19,False,21268708,LibrarianLizy
Tue May 07 19:50:25 +0000 2019,9,1125850393190305793,,,0,False,"“If someone tells you they’re offended, listen to them” #mlanet19",False,45623221,RyloLH
Tue May 07 19:50:12 +0000 2019,1,1125850339134119938,,,0,False,If someone tells you they are offended they listen and learn #mlanet19,False,39556136,hurstej
Tue May 07 19:49:56 +0000 2019,0,1125850268774621189,,,0,False,"Race, religion, disability, gender, and more these are all areas of Microagressions #mlanet19",False,39556136,hurstej
Tue May 07 19:49:46 +0000 2019,0,1125850230786797568,,,1,False,"RT @pfanderson: How HCPs can assume all young African American women go to clinic for a pregnancy test, all women of size have nothing wron…",False,14758570,ChrisTheCat
Tue May 07 19:49:25 +0000 2019,2,1125850140139491328,,,1,False,"How HCPs can assume all young African American women go to clinic for a pregnancy test, all women of size have noth… https://t.co/0Fx1csConb",True,5618162,pfanderson
Tue May 07 19:49:14 +0000 2019,8,1125850095772217344,,,2,False,"Wow, @MeganThreats is doing a great job wrapping up the microaggressions session #mlanet19",False,14758570,ChrisTheCat
Tue May 07 19:48:44 +0000 2019,0,1125849968374362112,,,1,False,RT @ChelseaMisquith: Dang. There's substantial variance across the different platforms. WoS and ProQuest had the most deviance from PubMed…,False,998684907147706368,LibKristin
Tue May 07 19:48:22 +0000 2019,0,1125849874648506368,,,1,False,RT @ItsKelsaB: Information scholar Megan Threats speaking about the literature on microaggressions. #mlanet19 https://t.co/c8qwy40mmW,False,5618162,pfanderson
Tue May 07 19:48:12 +0000 2019,1,1125849832583835650,,,0,False,Microaggressions can trigger a physical response.  #mlanet19,False,5618162,pfanderson
Tue May 07 19:47:51 +0000 2019,1,1125849744834736130,,,0,False,Microaggressions impact mental health and may lead to physical impacts as well #mlanet19,False,39556136,hurstej
Tue May 07 19:47:48 +0000 2019,3,1125849735112351745,1125848552830271488,943578428502167552,1,False,Dang. There's substantial variance across the different platforms. WoS and ProQuest had the most deviance from PubM… https://t.co/rJO6joNyIj,True,943578428502167552,ChelseaMisquith
Tue May 07 19:47:41 +0000 2019,1,1125849703072129024,,,0,False,“Aligning ACRL frames to LCME competencies”. Good idea!  (Megan Marshall) #mlanet19,False,479973472,TheJuanitaR
Tue May 07 19:47:29 +0000 2019,0,1125849652773806080,,,3,False,RT @pfanderson: Okay. Another session depending on a smartphone app for audience participation. This is another sign of privilege. Please c…,False,91386654,comalliwrites
Tue May 07 19:47:18 +0000 2019,0,1125849608704405507,,,2,False,RT @ChrisTheCat: Dr. Chester Pierce coined the word microaggression https://t.co/lVm8niLFeW #mlanet19,False,5618162,pfanderson
Tue May 07 19:47:13 +0000 2019,0,1125849589020536832,,,2,False,"RT @alexjcarroll: Q from audience: how can librarians develop “computational thinking?” 
A: It’s not about being a coder yourself, but abou…",False,5618162,pfanderson
Tue May 07 19:46:58 +0000 2019,0,1125849525078376448,,,0,False,#mlanet19 Microaggressions can impact access to health information,False,39556136,hurstej
Tue May 07 19:46:55 +0000 2019,1,1125849511975428097,,,0,False,"The Black seventies (eBook, 1970) [https://t.co/ddMkM8ROZS]
https://t.co/WbJjDRIdGh #mlanet19 https://t.co/wc9TkXKciS",False,5618162,pfanderson
Tue May 07 19:46:44 +0000 2019,5,1125849465124945920,,,0,False,"If you want to make a comparison make sure the search is comparable, some queries say neoplams or neoplamsm, others… https://t.co/B8wNEhLCGX",True,20427463,wichor
Tue May 07 19:46:33 +0000 2019,10,1125849419553869824,1125842818570780672,3331772009,1,False,Information scholar Megan Threats speaking about the literature on microaggressions. #mlanet19 https://t.co/c8qwy40mmW,False,3331772009,ItsKelsaB
Tue May 07 19:46:02 +0000 2019,0,1125849291174699009,,,1,False,RT @TheJuanitaR: A control group. That’s a good idea.  #mlanet19 https://t.co/vIgsjTE9W0,False,5618162,pfanderson
Tue May 07 19:45:55 +0000 2019,0,1125849259482537985,,,1,False,RT @hurstej: Microagressions can be spread through the media #mlanet19 There are a lot of opportunities for them to occur in every day life,False,5618162,pfanderson
Tue May 07 19:45:47 +0000 2019,0,1125849225185636354,,,1,False,RT @ChelseaMisquith: @atylernix says this paper will be out in JMLA this January! #mlanet19 I'm looking forward to it!,False,5618162,pfanderson
Tue May 07 19:45:44 +0000 2019,0,1125849215400386561,,,1,False,RT @BerrymanD: A repetitive problem I have seen at work: introducing the librarian speaker as “Here’s So-and-So from the library” when ever…,False,14758570,ChrisTheCat
Tue May 07 19:45:40 +0000 2019,0,1125849195745894401,,,2,False,RT @hurstej: More on guest speaker; Megan Threats https://t.co/Vgb3Nhkdqu #mlanet19 @uncsils,False,5618162,pfanderson
Tue May 07 19:45:34 +0000 2019,6,1125849173612466176,,,1,False,#mlanet19 Microaggressions are not micro at all! They are additive and build up over time,False,39556136,hurstej
Tue May 07 19:45:31 +0000 2019,2,1125849160404619265,,,0,False,Delighted to hear ableism mentioned in the #microaggression session  #mlanet19,False,5618162,pfanderson
Tue May 07 19:45:16 +0000 2019,11,1125849095158022144,,,1,False,A repetitive problem I have seen at work: introducing the librarian speaker as “Here’s So-and-So from the library”… https://t.co/0tUhRgjhP1,True,21484813,BerrymanD
Tue May 07 19:45:11 +0000 2019,0,1125849074626891777,,,2,False,RT @hurstej: More on guest speaker; Megan Threats https://t.co/Vgb3Nhkdqu #mlanet19 @uncsils,False,14672819,blevinsa
Tue May 07 19:44:58 +0000 2019,8,1125849020910510088,1125847948162674689,38039672,2,False,"Q from audience: how can librarians develop “computational thinking?” 
A: It’s not about being a coder yourself, bu… https://t.co/4PiQUmLdhw",True,38039672,alexjcarroll
Tue May 07 19:44:58 +0000 2019,4,1125849019710943232,,,2,False,Dr. Chester Pierce coined the word microaggression https://t.co/lVm8niLFeW #mlanet19,False,14758570,ChrisTheCat
Tue May 07 19:44:53 +0000 2019,0,1125849000689774594,,,1,False,RT @TheJuanitaR: Embedding ACRL competencies into info lit workshops #mlanet19 https://t.co/cqLAgzkDiL,False,5618162,pfanderson
Tue May 07 19:44:38 +0000 2019,0,1125848938928574464,,,0,False,"Unmasking 'racial micro aggressions'
https://t.co/736LbcUpxp ""The term racial microaggressions was first proposed b… https://t.co/f6mkJ81ev8",True,5618162,pfanderson
Tue May 07 19:44:38 +0000 2019,1,1125848936248479745,,,0,False,1970: Microaggression term formed in Offensive Mechanisms in the book Black 70s by Dr. Pierce #mlanet19,False,39556136,hurstej
Tue May 07 19:44:31 +0000 2019,0,1125848905676218368,,,1,False,"RT @ChrisTheCat: Be openminded, be uncomfortable, be honest, and be respectful in confronting your bias. #mlanet19",False,14672819,blevinsa
Tue May 07 19:44:29 +0000 2019,1,1125848897816023040,1125846903869071361,1056468072,0,False,@KDNyhan Yeah i’d never offer it to our faculty or students. Current students are tye facukty of the future. If the… https://t.co/TAEERCw0K3,True,20427463,wichor
Tue May 07 19:44:18 +0000 2019,2,1125848852035252224,,,1,False,A control group. That’s a good idea.  #mlanet19 https://t.co/vIgsjTE9W0,False,479973472,TheJuanitaR
Tue May 07 19:44:05 +0000 2019,0,1125848797215633409,,,3,False,"RT @evardell: 68% of attendees in this current session reported experiencing microaggressions in the workplace, highlighting the importance…",False,14286634,brenda_linares
Tue May 07 19:43:53 +0000 2019,0,1125848750226923522,,,14,False,RT @evardell: Amazing turnout for microaggression immersion session. There's clear interest in learning more and giving this issue a platfo…,False,14286634,brenda_linares
Tue May 07 19:43:53 +0000 2019,1,1125848747248951297,,,1,False,Microagressions can be spread through the media #mlanet19 There are a lot of opportunities for them to occur in every day life,False,39556136,hurstej
Tue May 07 19:43:20 +0000 2019,8,1125848610866892802,,,0,False,Taking a break from #MLAnet19 https://t.co/jFYu4cN5iU,False,767558798,angspenc
Tue May 07 19:43:15 +0000 2019,0,1125848588808933376,,,2,False,RT @pfanderson: Folk asked a cis white woman what she has to offer conversation around microaggression? What it feels like to catch yoursel…,False,91386654,comalliwrites
Tue May 07 19:43:12 +0000 2019,2,1125848576716877824,,,2,False,More on guest speaker; Megan Threats https://t.co/Vgb3Nhkdqu #mlanet19 @uncsils,False,39556136,hurstej
Tue May 07 19:43:06 +0000 2019,5,1125848552830271488,1125848369677651968,943578428502167552,1,False,@atylernix says this paper will be out in JMLA this January! #mlanet19 I'm looking forward to it!,False,943578428502167552,ChelseaMisquith
Tue May 07 19:42:32 +0000 2019,3,1125848408114245632,1125845501365166081,2425619845,0,False,"@openpeonie @hurstej It was super funny. The women with him were so horrified, they escorted him out, and apologized to me. #mlanet19",False,5618162,pfanderson
Tue May 07 19:42:23 +0000 2019,4,1125848369677651968,,,0,False,Learning about research looking into differing search results w.r.t MEDLINE records across different interfaces at Columbus AB #mlanet19,False,943578428502167552,ChelseaMisquith
Tue May 07 19:42:16 +0000 2019,0,1125848339990351873,,,0,False,Expert guest speaker joining us for conclusions on microaggression now #mlanet19,False,39556136,hurstej
Tue May 07 19:41:47 +0000 2019,1,1125848220595359745,,,0,False,Im not sure which session is going on next door but it just got very loud! #mlanet19,False,39556136,hurstej
Tue May 07 19:41:47 +0000 2019,6,1125848218418470912,,,1,False,"Be openminded, be uncomfortable, be honest, and be respectful in confronting your bias. #mlanet19",False,14758570,ChrisTheCat
Tue May 07 19:41:32 +0000 2019,3,1125848155067695105,,,0,False,Presenter says it is not clear which terms are included in explode. That is clear to me. It depends on the level of… https://t.co/u9P9CoNwz2,True,20427463,wichor
Tue May 07 19:41:11 +0000 2019,0,1125848067696029696,,,3,False,RT @hurstej: #mlanet19 Minimizing Microaggressions at Work: 1) Recognize where it starts 2) Open the lines of communication 3) Grow with th…,False,91386654,comalliwrites
Tue May 07 19:40:58 +0000 2019,0,1125848015082799104,,,1,False,RT @hurstej: “This is a little uncomfortable for me but what you just did could be perceived in this way...”  #mlanet19 People will mostly…,False,5618162,pfanderson
Tue May 07 19:40:57 +0000 2019,3,1125848011706437634,,,0,False,#mlanet19 Recognizing my own micro aggression — assume someone’s gender based on clothing and expression. I made a… https://t.co/cbbsx1VcTA,True,815915138,jxsiegel
Tue May 07 19:40:53 +0000 2019,8,1125847991242383362,,,0,False,And not everyone can sit in the front row #mlanet19 https://t.co/22Py72zAyk,False,5618162,pfanderson
Tue May 07 19:40:44 +0000 2019,1,1125847953560748033,,,0,False,"The issues among the various kinds of MEDLINE include exploding the MeSH tree, especially if the term falls in more than one tree. #mlanet19",False,21268708,LibrarianLizy
Tue May 07 19:40:43 +0000 2019,1,1125847951534972931,,,1,False,Embedding ACRL competencies into info lit workshops #mlanet19 https://t.co/cqLAgzkDiL,False,479973472,TheJuanitaR
Tue May 07 19:40:42 +0000 2019,4,1125847948162674689,1125846584464498688,38039672,0,False,Great question from @krisalpi - are the panelists collaborating with archivists and special collections libraries t… https://t.co/6ihNiLJsFt,True,38039672,alexjcarroll
Tue May 07 19:40:37 +0000 2019,0,1125847926297722880,,,4,False,RT @billchase2edu: .@atylernix from @MLibraryHealthy speaks on Variation and Outliers in Search Results Among Medline-Based Platforms: A Lo…,False,52130060,MLibraryHealthy
Tue May 07 19:40:35 +0000 2019,0,1125847917326143491,,,4,False,RT @billchase2edu: .@atylernix from @MLibraryHealthy speaks on Variation and Outliers in Search Results Among Medline-Based Platforms: A Lo…,False,34984944,TBrigham
Tue May 07 19:40:33 +0000 2019,0,1125847909725904896,,,5,False,RT @BerrymanD: Part of the reason why many do not take CE courses at the annual meeting is simply that the cost is prohibitive. Our tenured…,False,91386654,comalliwrites
Tue May 07 19:40:31 +0000 2019,0,1125847899601035264,,,4,False,RT @billchase2edu: .@atylernix from @MLibraryHealthy speaks on Variation and Outliers in Search Results Among Medline-Based Platforms: A Lo…,False,5618162,pfanderson
